frame_id,dataset,source_video_id,frame_seconds,width,height,assigned_quota,assigned_batch_id,time_of_day,weather,lighting_type,is_indoor,people_count_bucket,has_clearly_visible_person,has_open_floor_or_ground_space,person_holding_object,has_wall_signage_visible,has_traffic_light_visible,traffic_light_state,has_stop_sign_visible,has_road_sign_visible,has_clear_road_ahead,vehicle_count_in_scene,has_visible_damage,has_undamaged_surface_target,has_handheld_object_visible,has_open_surface_space,family,tier,pool,assigned_variant,assigned_prompt_template,assigned_prompt_filled,flagged,flagged_reason,hero_candidate,target_time,target_weather,target_lighting,target_crowd,param_location,param_activity,param_clothing,param_original_object,param_new_object,param_person_reference,param_signage_type,param_current_color,param_target_color,param_hazard_type,param_vehicle_description,param_damage_type,param_surface_type,param_object_description,param_scene_type,param_time,param_count,param_setting,param_weather,param_traffic_density,param_scene,param_subject,t1_subtype,t2_subtype,assigned_item_id
casia_Au_arc_30504,casia,,,256,384,phone_T2_test_has_handheld_object_visible,phone_test_T2,midday,clear,daylight,0,moderate,1,1,,,,,,,,,0,1,1,1,phone,T2,test,A,X-T2-SWAP-OBJECT-PHN,"In this phone photograph, find the phone at approximately the center of the image. Replace it with wallet of comparable size, positioned in the same place. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears. Make it look as photorealistic as possible. The substitution should be undetectable.",0,,0,,,,,the center of the image,,,phone,wallet,,,,,,,,,,,,,,,,,,,SWAP-OBJECT-PHN,item_00710_phone_T2_test_A
casia_Au_arc_30522,casia,,,384,256,phone_T2_train_has_handheld_object_visible,phone_train_T2,midday,clear,daylight,0,sparse,1,1,,,,,,,,,0,1,1,1,phone,T2,train,C,X-T2-SWAP-OBJECT-PHN,"In this phone photograph, find the phone at approximately the center of the image. Replace it with wallet of comparable size, positioned in the same place. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears. Make it look as photorealistic as possible. The substitution should be undetectable.",0,,0,,,,,the center of the image,,,phone,wallet,,,,,,,,,,,,,,,,,,,SWAP-OBJECT-PHN,item_00620_phone_T2_train_C
casia_Au_arc_30523,casia,,,384,256,phone_T1_train,phone_train_T1,dusk,overcast,daylight,0,empty,0,0,,,,,,,,,0,1,0,0,phone,T1,train,C,X-T1-CROWD-PHN,"Change the number of people visible in this phone photograph from approximately empty to approximately sparse. Add additional people consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,sparse,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00495_phone_T1_train_C
casia_Au_arc_30528,casia,,,256,384,phone_T2_test_has_visible_damage,phone_test_T2,midday,clear,daylight,0,sparse,1,1,,,,,,,,,1,0,0,1,phone,T2,test,C,X-T2-REMOVE-DAMAGE-PHN,"Remove the visible damage at approximately the center of the surface from this phone photograph. Replace the damaged area with a clean, undamaged surface that matches the surrounding material (paint, metal, plastic, fabric, drywall as appropriate). Keep everything else in the photograph exactly as it appears — same lighting, same composition, same other details. Make it look as photorealistic as possible. The surface should appear as if no damage had ever occurred.",0,,0,,,,,the center of the surface,,,,,,,,,,,,,,,,,,,,,,,REMOVE-DAMAGE,item_00700_phone_T2_test_C
casia_Au_arc_30532,casia,,,384,256,phone_T2_train_has_visible_damage,phone_train_T2,midday,clear,daylight,0,empty,0,0,,,,,,,,,1,0,0,0,phone,T2,train,C,X-T2-REMOVE-DAMAGE-PHN,"Remove the visible damage at approximately the corner of the surface from this phone photograph. Replace the damaged area with a clean, undamaged surface that matches the surrounding material (paint, metal, plastic, fabric, drywall as appropriate). Keep everything else in the photograph exactly as it appears — same lighting, same composition, same other details. Make it look as photorealistic as possible. The surface should appear as if no damage had ever occurred.",0,,0,,,,,the corner of the surface,,,,,,,,,,,,,,,,,,,,,,,REMOVE-DAMAGE,item_00610_phone_T2_train_C
casia_Au_arc_30552,casia,,,384,256,phone_T2_train_has_visible_damage,phone_train_T2,golden_hour,clear,daylight,0,empty,0,1,,,,,,,,,1,0,0,1,phone,T2,train,B,X-T2-REMOVE-DAMAGE-PHN,"Remove the visible damage at approximately the visible edge of the surface from this phone photograph. Replace the damaged area with a clean, undamaged surface that matches the surrounding material (paint, metal, plastic, fabric, drywall as appropriate). Keep everything else in the photograph exactly as it appears — same lighting, same composition, same other details. Make it look as photorealistic as possible. The surface should appear as if no damage had ever occurred.",0,,0,,,,,the visible edge of the surface,,,,,,,,,,,,,,,,,,,,,,,REMOVE-DAMAGE,item_00603_phone_T2_train_B
casia_Au_arc_30553,casia,,,384,256,phone_T2_train_has_visible_damage,phone_train_T2,midday,clear,daylight,0,sparse,1,1,,,,,,,,,1,1,0,1,phone,T2,train,A,X-T2-REMOVE-DAMAGE-PHN,"Remove the visible damage at approximately the corner of the surface from this phone photograph. Replace the damaged area with a clean, undamaged surface that matches the surrounding material (paint, metal, plastic, fabric, drywall as appropriate). Keep everything else in the photograph exactly as it appears — same lighting, same composition, same other details. Make it look as photorealistic as possible. The surface should appear as if no damage had ever occurred.",0,,0,,,,,the corner of the surface,,,,,,,,,,,,,,,,,,,,,,,REMOVE-DAMAGE,item_00614_phone_T2_train_A
casia_Au_arc_30563,casia,,,384,256,phone_T1_train,phone_train_T1,midday,clear,daylight,0,sparse,1,1,,,,,,,,,1,0,0,1,phone,T1,train,C,X-T1-TIME-PHN,"Shift the time of day in this phone photograph from midday to night. Adjust lighting, shadow direction, sky color, and ambient brightness to match night. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,night,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00492_phone_T1_train_C
casia_Au_arc_30571,casia,,,384,256,phone_T2_test_has_open_surface_space,phone_test_T2,dusk,clear,daylight,0,sparse,0,1,,,,,,,,,1,1,0,1,phone,T2,test,A,X-T2-ADD-OBJECT-PHN,"Add a small package to this phone photograph, positioned at approximately the available space. The object should appear at a scale and perspective consistent with the scene, with lighting and shadow matching the original. Keep everything else in the photograph exactly as it appears. Make it look as photorealistic as possible. The object should look like it has always been in that position.",0,,0,,,,,the available space,,,,,,,,,,,,,a small package,,,,,,,,,,ADD-OBJECT,item_00698_phone_T2_test_A
casia_Au_arc_30579,casia,,,256,384,phone_T2_train_has_handheld_object_visible,phone_train_T2,midday,clear,daylight,0,sparse,1,1,,,,,,,,,0,1,1,1,phone,T2,train,C,X-T2-SWAP-OBJECT-PHN,"In this phone photograph, find the pen at approximately the center of the image. Replace it with marker of comparable size, positioned in the same place. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears. Make it look as photorealistic as possible. The substitution should be undetectable.",0,,0,,,,,the center of the image,,,pen,marker,,,,,,,,,,,,,,,,,,,SWAP-OBJECT-PHN,item_00623_phone_T2_train_C
casia_Au_arc_30623,casia,,,256,384,phone_T1_train,phone_train_T1,midday,overcast,daylight,0,sparse,0,0,,,,,,,,,0,1,0,0,phone,T1,train,A,X-T1-TIME-PHN,"Shift the time of day in this phone photograph from midday to night. Adjust lighting, shadow direction, sky color, and ambient brightness to match night. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,night,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00508_phone_T1_train_A
casia_Au_arc_30631,casia,,,256,384,phone_T1_test,phone_test_T1,midday,clear,daylight,0,empty,0,0,,,,,,,,,0,1,0,0,phone,T1,test,B,X-T1-WEATHER-PHN,"Change the weather in this phone photograph from clear to fog. Add ground-level fog and reduced visibility consistent with fog. Adjust lighting, sky, and ground appearance to match. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image. Make it look as photorealistic as possible. Change as little as possible beyond what the weather change requires. Don't change any details of the original photo other than the weather.",0,,0,,fog,,,,,,,,,,,,,,,,,,,,,,,,,WEATHER,,item_00665_phone_T1_test_B
casia_Au_arc_30635,casia,,,384,256,phone_T2_train_has_open_surface_space,phone_train_T2,midday,clear,daylight,0,sparse,0,1,,,,,,,,,0,1,0,1,phone,T2,train,A,X-T2-ADD-OBJECT-PHN,"Add a notebook to this phone photograph, positioned at approximately the table surface. The object should appear at a scale and perspective consistent with the scene, with lighting and shadow matching the original. Keep everything else in the photograph exactly as it appears. Make it look as photorealistic as possible. The object should look like it has always been in that position.",0,,0,,,,,the table surface,,,,,,,,,,,,,a notebook,,,,,,,,,,ADD-OBJECT,item_00589_phone_T2_train_A
casia_Au_arc_30656,casia,,,384,256,phone_T1_test,phone_test_T1,midday,clear,daylight,0,empty,0,1,,,,,,,,,0,1,0,1,phone,T1,test,B,X-T1-TIME-PHN,"Shift the time of day in this phone photograph from midday to dusk. Adjust lighting, shadow direction, sky color, and ambient brightness to match dusk. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,dusk,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00644_phone_T1_test_B
casia_Au_arc_30668,casia,,,384,256,phone_T1_test,phone_test_T1,golden_hour,clear,daylight,0,empty,0,1,,,,,,,,,1,1,0,1,phone,T1,test,A,X-T1-TIME-PHN,"Shift the time of day in this phone photograph from golden hour to evening. Adjust lighting, shadow direction, sky color, and ambient brightness to match evening. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,evening,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00664_phone_T1_test_A
casia_Au_arc_30674,casia,,,384,256,phone_T1_test,phone_test_T1,midday,clear,daylight,0,empty,0,1,,,,,,,,,0,1,0,1,phone,T1,test,B,X-T1-WEATHER-PHN,"Change the weather in this phone photograph from clear to light rain. Add scattered raindrops and slightly wet surfaces consistent with light rain. Adjust lighting, sky, and ground appearance to match. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image. Make it look as photorealistic as possible. Change as little as possible beyond what the weather change requires. Don't change any details of the original photo other than the weather.",0,,0,,light rain,,,,,,,,,,,,,,,,,,,,,,,,,WEATHER,,item_00677_phone_T1_test_B
casia_Au_arc_30678,casia,,,256,384,phone_T1_train,phone_train_T1,midday,clear,daylight,0,empty,0,1,,,,,,,,,0,1,0,1,phone,T1,train,B,X-T1-CROWD-PHN,"Change the number of people visible in this phone photograph from approximately empty to approximately moderate. Add additional people consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,moderate,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00515_phone_T1_train_B
casia_Au_arc_30692,casia,,,256,384,phone_T2_train_has_open_surface_space,phone_train_T2,night,indeterminate,mixed,0,empty,0,1,,,,,,,,,0,1,0,1,phone,T2,train,B,X-T2-ADD-OBJECT-PHN,"Add a coffee mug to this phone photograph, positioned at approximately the table surface. The object should appear at a scale and perspective consistent with the scene, with lighting and shadow matching the original. Keep everything else in the photograph exactly as it appears. Make it look as photorealistic as possible. The object should look like it has always been in that position.",0,,0,,,,,the table surface,,,,,,,,,,,,,a coffee mug,,,,,,,,,,ADD-OBJECT,item_00581_phone_T2_train_B
casia_Au_arc_30706,casia,,,256,384,phone_T2_train_has_open_surface_space,phone_train_T2,midday,clear,daylight,0,empty,0,1,,,,,,,,,0,1,0,1,phone,T2,train,B,X-T2-ADD-OBJECT-PHN,"Add a small package to this phone photograph, positioned at approximately the available space. The object should appear at a scale and perspective consistent with the scene, with lighting and shadow matching the original. Keep everything else in the photograph exactly as it appears. Make it look as photorealistic as possible. The object should look like it has always been in that position.",0,,0,,,,,the available space,,,,,,,,,,,,,a small package,,,,,,,,,,ADD-OBJECT,item_00593_phone_T2_train_B
casia_Au_arc_30710,casia,,,384,256,phone_T1_test,phone_test_T1,midday,overcast,daylight,0,empty,0,1,,,,,,,,,1,1,0,1,phone,T1,test,B,X-T1-LIGHTING-PHN,"Change the lighting in this phone photograph from daylight to dim. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,dim,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00650_phone_T1_test_B
